gbifId,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,numObservations,scientificName,iucnCategory,genus,family,order,genusKey,familyKey,orderKey,ebirdId,commonName,discoveryYear,discoverer,commonName_ca,commonName_zh,commonName_zh-TW,commonName_hr,commonName_cs,commonName_da,commonName_nl,commonName_en,commonName_et,commonName_fi,commonName_fr,commonName_de,commonName_hu,commonName_it,commonName_ja,commonName_lt,commonName_no,commonName_pl,commonName_pt,commonName_ru,commonName_sr,commonName_sk,commonName_es,commonName_sv,commonName_tr,commonName_uk,commonName_af,commonName_ar,commonName_be,commonName_bg,commonName_el,commonName_he,commonName_is,commonName_id,commonName_ko,commonName_lv,commonName_mk,commonName_ml,commonName_se,commonName_fa,commonName_th
2498264,363,226,260,119,29,25,15,28,10,156,291,370,0,0,0,0,0,0,0,0,2,3,7,5,5,4,3,5,3,2,1,1,0,0,0,0,1892,Aythya collaris,NE,Aythya,Anatidae,Anseriformes,2498254.0,2986.0,1108.0,rinduc,Ring-necked Duck,1809,Donovan,morell de collar,环颈潜鸭,環頸潛鴨,prstenokljuna patka,polák proužkozobý,Halsbåndstroldand,Ringsnaveleend,Ring-necked Duck,lannuvart,amerikantukkasotka,Fuligule à collier,Ringschnabelente,örvös réce,Moretta dal collare,クビワキンクロ,žiedasnapė antis,ringand,czerniczka,caturro,Кольчатый нырок,Američka ćubasta patka,chochlačka obojková,Porrón acollarado,ringand,Halkalı Patka,чернь канадська,,,,Пръстенчатоклюна потапница,,צולל צווארון,Hringönd,,줄부리오리,gredzenpīle,,,Dielkofiehta,,
2479089,196,162,206,160,169,113,130,111,106,129,158,220,0,0,0,0,0,0,2,0,6,12,9,17,27,12,18,10,17,11,8,5,1,0,0,0,1860,Thectocercus acuticaudatus,LC,Aratinga,Psittacidae,Psittaciformes,2479088.0,9340.0,1445.0,bucpar,Blue-crowned Parakeet,1818,Vieillot,aratinga de cap blau,蓝冠鹦哥,冠藍鸚哥,plavoglava jandaja,aratinga modročelý,Blåkindet Aratinga,Blauwkoparatinga,Blue-crowned Parakeet,sinipea-aratinga,sinipääaratti,Conure à tête bleue,Spitzschwanzsittich,kékhomlokú aratinga,Aratinga testablù,トガリオインコ,mėlynvainikė aratinga,blåhodeparakitt,szmaragdzianka,periquitão-de-testa-azul,Синелобая аратинга,Plavoglava aratinga,klinochvost modročelý,Aratinga cabeciazul,blåkronad parakit,Mavi Alınlı Papağan,аратинга синьолобий,,,,Синьочела аратинга,,,,,,,,,,,
2480281,81,44,40,80,103,2,3,246,817,299,85,60,0,0,0,0,0,0,0,1,1,0,0,4,2,3,0,2,1,4,3,3,0,0,1,0,1860,Charadrius morinellus,LC,Charadrius,Charadriidae,Charadriiformes,2480277.0,2480210.0,7192402.0,eurdot,Eurasian Dotterel,1758,Linnaeus,corriol pit-roig,小嘴鸻,小嘴鴴,šareni kulik,kulík hnědý,Pomeransfugl,Morinelplevier,Eurasian Dotterel,roosterind-tüll e. mornel,keräkurmitsa,Pluvier guignard,Mornellregenpfeifer,havasi lile,Piviere tortolino,コバシチドリ,eurazinis mornelis,boltit,mornel,borrelho-ruivo,Хрустан,Planinski zujavac,kulík vrchovský,Chorlito carambolo,fjällpipare,Dağ Cılıbıtı,хрустан євразійський,,زقزاق أوراسي,Хрустан,Планински дъждосвирец,Βουνοσφυριχτής,חופמי ערבה,Fjalllóa,,흰눈썹물떼새,morinella tārtiņš,жолтоного блатарче,,Láfol,سلیم کوهی,
2493095,158,53,64,28,0,0,0,0,8,795,608,144,0,1,0,0,0,0,0,0,1,1,3,4,6,4,3,2,0,2,1,2,1,0,0,1,1858,Phylloscopus inornatus,LC,Phylloscopus,Phylloscopidae,Passeriformes,2493047.0,6100963.0,729.0,yebwar3,Yellow-browed Warbler,1842,Blyth,mosquiter de doble ratlla,黄眉柳莺,黃眉柳鶯,azijski zviždak,budníček pruhohlavý,Hvidbrynet Løvsanger,Bladkoning,Yellow-browed Warbler,vööt-lehelind,taigauunilintu,Pouillot à grands sourcils,Gelbbrauen-Laubsänger,vándorfüzike,Luì forestiero,キマユムシクイ,geltonbruvė pečialinda,gulbrynsanger,świstunka żółtawa,felosa-bilistada,Пеночка-зарничка,Šarenokrili azijski zviždak,kolibiarik žltkastotemenný,Mosquitero bilistado,tajgasångare,Sarı Kaşlı Çıvgın,вівчарик лісовий,,نقشارة صفراء الحاجب,,Жълтовежд певец,Κιτρινόφρυδος Φυλλοσκόπος,עלווית צהובת-גבות,Hnoðrasöngvari,Cikrak polos,노랑눈썹솔새,dzeltensvītru ķauķītis,,മഞ്ഞപ്പുരികൻ ഇലക്കുരുവി,Taigalastavizar,سسک ابروزرد,นกกระจิ๊ดธรรมดา
2481342,378,318,171,70,27,40,5,9,24,73,345,382,0,0,0,0,0,0,0,0,0,3,3,1,3,1,3,2,3,0,0,1,0,0,1,1,1842,Uria aalge,NE,Uria,Alcidae,Charadriiformes,2481338.0,2985.0,7192402.0,commur,Common Murre,1763,Pontoppidan,somorgollaire comú,崖海鸦,普通海鴉〔崖海鴉〕,tankokljuna njorka,alkoun úzkozobý,Lomvie,Zeekoet,Common Murre,lõunatirk,etelänkiisla,Guillemot marmette,Trottellumme,lumma,Uria,ウミガラス,laibasnapis narūnėlis,lomvi,nurzyk (zwyczajny),airo-comum,Тонкоклювая кайра,Tankokljuna njorka,norec tenkozobý,Arao común,sillgrissla,Alk,кайра тонкодзьоба,,,,Тънкоклюна кайра,,אורייה מצויה,Langvía,,바다오리,tievknābja kaira,,,Láŋgá,,
5232464,410,172,142,79,22,34,31,59,79,67,242,503,0,0,0,0,0,0,0,0,2,2,2,3,2,3,0,2,1,3,2,2,1,0,0,0,1840,Branta leucopsis,LC,Branta,Anatidae,Anseriformes,2498190.0,2986.0,1108.0,bargoo,Barnacle Goose,1803,Bechstein,oca de galta blanca,白颊黑雁,白頰黑雁,bjelolica guska,berneška bělolící,Bramgås,Brandgans,Barnacle Goose,valgepõsk-lagle,valkoposkihanhi,Bernache nonnette,Weißwangengans,apácalúd,Oca facciabianca,カオジロガン,baltaskruostė berniklė,hvitkinngås,bernikla białolica,ganso-marisco,Белощёкая казарка,Belolika guska,bernikla bielolíca,Barnacla cariblanca,vitkindad gås,Ak Yanaklı Kaz,казарка білощока,,اوزة جوزاء,Белашчокая казарка,Белобуза гъска,Ασπρομάγουλη Χήνα,ברנטה לבנת-לחי,Helsingi,,,baltvaigu zoss,,,Vilgesnierčuonjá,غاز گونه ‌سفید,
5228644,0,0,3,18,402,503,326,233,267,70,3,2,1,0,0,0,0,0,1,0,2,1,3,2,0,2,1,1,3,0,3,3,3,0,0,0,1827,Apus caffer,LC,Apus,Apodidae,Apodiformes,2235048.0,2993.0,1448.0,whrswi1,White-rumped Swift,1823,Lichtenstein,falciot cuablanc africà,非洲白腰雨燕,非洲白腰雨燕,oštrorepa čiopa,rorýs kaferský,Kaffersejler,Pijlstaartgierzwaluw,White-rumped Swift,sirppiiritaja e. sirp-piirpääsuke,häätökiitäjä,Martinet cafre,Weißbürzelsegler,kaffer sarlósfecske,Rondone cafro,アフリカコシジロアマツバメ,baltasturplis čiurlys,hvitgumpseiler,jerzyk widłosterny,andorinhão-de-uropígio-branco,Белогузый стриж,Beloleđa čiopa,dážďovník lastovičí,Vencejo cafre,vitgumpseglare,Ak Sokumlu Ebabil,серпокрилець білогузий,Witkruiswindswael,,,Белокръст бързолет,,סיס צר-שת,Ljásvölungur,,,"baltmuguras svīre, Kāpzemes svīre",,,Káfferleahttospálfu,,
2480384,59,25,27,46,41,42,48,180,653,538,115,51,1,0,0,0,0,0,0,0,0,0,3,4,2,1,2,0,2,0,0,0,0,0,0,0,1825,Gyps rueppelli,CR,Gyps,Accipitridae,Accipitriformes,2480382.0,2877.0,7191147.0,ruegri1,Rüppell's Griffon,1852,Brehm,voltor de Rüppell,黑白兀鹫,黑白兀鷲,pjegavi sup,sup krahujový,Rüppells Grib,Rüppells Gier,Rüppell's Vulture,kõnnu-kaeluskotkas,suomukorppikotka,Vautour de Rüppell,Sperbergeier,karvalykeselyű,Grifone di Rüppell,マダラハゲワシ,dėmėtasis grifas,skjellgribb,sęp plamisty,grifo-pedrês,Сип Рюппеля,Pegavi sup,sup jarabý,Buitre moteado,rüppellgam,Benekli Akbaba,сип плямистий,Rüppellaasvoël,نسر روبل,,Африкански лешояд,Στικτός Γύπας,נשר דרומי,Tógammur,,,raibais grifs,,,Čuomasráhtogoaskin,,
2487603,69,80,140,204,273,158,216,210,146,121,73,53,0,0,0,0,0,0,0,0,2,1,1,0,6,1,4,1,3,1,0,0,0,0,0,0,1743,Certhia familiaris,LC,Certhia,Certhiidae,Passeriformes,2487601.0,5227.0,729.0,eurtre1,Eurasian Treecreeper,1758,Linnaeus,raspinell pirinenc,旋木雀,旋木雀,kratkokljuni puzavac,šoupálek dlouhoprstý,Træløber,Taigaboomkruiper,Eurasian Treecreeper,porr,puukiipijä,Grimpereau des bois,Waldbaumläufer,hegyi fakusz,Rampichino alpestre,キバシリ,eurazinis liputis,trekryper,pełzacz leśny,trepadeira-do-norte,Пищуха,Kratkokljuni puzić,kôrovník dlhoprstý,Agateador euroasiático,trädkrypare,Orman Tırmaşıkkuşu,підкоришник звичайний,,,Звычайны паўзунок,Горска дърволазка,Βουνοδεντροβάτης,טפס-עצים אירופי,Skógfeti,,나무발발이,mizložņa,обичен ползач,,Muorragakcu,دارخزک,
2480770,58,91,237,184,181,99,84,117,385,139,77,63,0,0,0,1,4,2,1,4,0,10,2,9,7,9,10,3,1,7,3,3,0,1,0,0,1715,Geronticus eremita,EN,Geronticus,Threskiornithidae,Pelecaniformes,2480768.0,5288.0,7190953.0,waldra1,Northern Bald Ibis,1758,Linnaeus,ibis ermità,隐鹮,隱鹮,ćelavi ibis,ibis skalní,Eremitibis,Heremietibis,Northern Bald Ibis,kaljuiibis,töyhtöiibis,Ibis chauve,Waldrapp,tarvarjú,Ibis eremita,ホオアカトキ,miškinis ibis,skallet ibis,ibis grzywiasty,íbis-pelado,Лесной ибис,Ćelavi ražanj,ibis skalný,Ibis eremita,eremitibis,Kelaynak,ібіс-лисоголов мароканський,,أبو منجل الأقرع الشمالي,,Северен плешив ибис,Φαλακρή Ίβιδα,מגלן מצויץ,Skallaíbis,,,klinšu ibiss,,,Eaidanasibis,,
2482059,542,288,194,58,0,0,0,0,2,11,77,521,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1693,Podiceps auritus,NE,Podiceps,Podicipedidae,Podicipediformes,2482049.0,9338.0,7191588.0,horgre,Horned Grebe,1758,Linnaeus,cabussó orellut,角䴙䴘,角鸊鷈,ušati gnjurac,potápka žlutorohá,Nordisk Lappedykker,Kuifduiker,Horned Grebe,sarvikpütt,mustakurkku-uikku,Grèbe esclavon,Ohrentaucher,füles vöcsök,Svasso cornuto,ミミカイツブリ,raguotasis kragas,horndykker,perkoz rogaty,mergulhão-de-penachos,Красношейная поганка,Ušati gnjurac,potápka ušatá,Zampullín cuellirrojo,svarthakedopping,Kulaklı Batağan,пірникоза червоношия,,غطاس أقرن,Чырванашыйная коўра,Ушат гмурец,Χειμωνοβουτηχτάρι,טבלן לבן-לחיים,Flórgoði,,귀뿔논병아리,ragainais dūkuris,ушест нуркач,,Čáhppesbuokča,کشیم گوشدار,
2481958,543,147,59,21,2,0,0,0,3,17,168,673,0,0,0,0,0,0,0,0,2,1,1,2,2,6,1,2,2,1,1,0,0,0,0,0,1633,Gavia stellata,NE,Gavia,Gaviidae,Gaviiformes,2481954.0,9312.0,7192754.0,retloo,Red-throated Loon,1763,Pontoppidan,calàbria petita,红喉潜鸟,紅喉潛鳥,crvenogrli plijenor,potáplice malá,Rødstrubet Lom,Roodkeelduiker,Red-throated Loon,punakurk-kaur,kaakkuri,Plongeon catmarin,Sterntaucher,északi búvár,Strolaga minore,アビ,rudakaklis naras,smålom,nur rdzawoszyi,mobelha-pequena,Краснозобая гагара,Riđogrli morski gnjurac,potáplica malá,Colimbo chico,smålom,Kızıl Gerdanlı Dalgıç,гагара червоношия,,غواص أحمر الحنجرة,Чырвонаваллёвы гагач,Червеногуш гмуркач,Κηλιδοβούτι,צוללן אדום-גרון,Lómur,,아비,brūnkakla gārgale,мал морски нуркач,,Gáhkkor,غواص گلوسرخ,
5229390,181,25,3,1,8,7,11,169,227,199,357,410,0,0,0,0,0,0,0,2,1,5,7,10,9,8,4,6,4,3,0,2,0,0,0,0,1598,Phalaropus fulicarius,NE,Phalaropus,Scolopacidae,Charadriiformes,9549339.0,5282.0,7192402.0,redpha1,Red Phalarope,1758,Linnaeus,escuraflascons becgròs,灰瓣蹼鹬,灰瓣足鷸,riđa liskonoga,lyskonoh ploskozobý,Thorshane,Rosse Franjepoot,Red Phalarope,puna-veetallaja,isovesipääsky,Phalarope à bec large,Thorshühnchen,laposcsőrű víztaposó,Falaropo beccolargo,ハイイロヒレアシシギ,plokščiasnapis plaukikas,polarsvømmesnipe,płatkonóg płaskodzioby,falaropo-de-bico-grosso,Плосконосый плавунчик,Siva liskonoga,lyskonoh ploskozobý,Falaropo picogrueso,brednäbbad simsnäppa,Kızıl Denizdüdükçünü,плавунець плоскодзьобий,Grysfraiingpoot,فلروب أحمر,Пласканосы плывунчык,Плоскоклюн листоног,Κόκκινος Φαλαρόποδας,שחיינית רחבת-מקור,Þórshani,,붉은배지느러미발도요,platknābja pūslītis,,,Stuorrabávgoš,فالاروپ بلوطی,นกลอยทะเลสีแดง
2481037,0,0,4,14,59,413,273,290,384,133,4,0,0,0,0,0,0,0,1,0,0,0,1,4,2,0,1,0,0,0,0,0,1,0,0,0,1574,Falco eleonorae,LC,Falco,Falconidae,Falconiformes,2480996.0,5240.0,7191407.0,elefal1,Eleonora's Falcon,1839,Gené,falcó de la reina,艾氏隼,埃歐諾拉氏隼,eleonorin sokol,ostříž jižní,Eleonorafalk,Eleonora's Valk,Eleonora's Falcon,vahemere pistrik,välimerenhaukka,Faucon d’Éléonore,Eleonorenfalke,Eleonóra-sólyom,Falco della Regina,エレオノラハヤブサ,Eleonoros sakalas,eleonorafalk,sokół skalny,falcão-da-rainha,Сокол Элеоноры,Morski soko,sokol ostrovný,Halcón de Eleonora,eleonorafalk,Ada Doğanı,підсоколик Елеонори,Eleonoravalk,صقر اليونورا,,Средиземноморски сокол,Μαυροπετρίτης,בז חופים,Eyfálki,,,Eleonoras piekūns,медитерански сокол,,Eleonorafálli,,
2490674,37,111,162,400,473,137,59,31,87,42,14,13,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1566,Chersophilus duponti,VU,Chersophilus,Alaudidae,Passeriformes,2490673.0,7211.0,729.0,duplar1,Dupont's Lark,1824,Vieillot,alosa becuda,杜氏百灵,戈壁百靈,krivokljuna ševa,skřivan Dupontův,Duponts Lærke,Duponts Leeuwerik,Dupont's Lark,pujulõoke,kaitanokkakiuru,Alouette de Dupont,Dupontlerche,vékonycsőrű pacsirta,Allodola di Dupont,デュポンヒバリ,Diupono vieversys,nattlerke,skowrończyk sierpodzioby,calhandra-crepuscular,Жаворонок Дюпона,Dugokljuna ševa,škovránok plachý,Alondra ricotí,dupontlärka,Dupont Toygarı,жайворонок-серподзьоб,,,,Дюпонтова чучулига,Χερσόφιλος,עפרוני צפון-אפריקני,Huldulævirki,,,Dipona cīrulis,,,Idjáleivvoš,,
2481156,225,382,329,82,20,11,27,16,26,32,41,302,0,0,0,0,0,0,0,2,3,3,3,2,2,3,0,1,0,0,2,2,0,0,0,0,1493,Larus glaucoides,LC,Larus,Laridae,Charadriiformes,2481126.0,9316.0,7192402.0,y00478,Iceland Gull,1822,Meyer,gavinot polar,冰岛鸥,冰洲鷗,arktički galeb,racek polární,Hvidvinget Måge,Kleine Burgemeester,Iceland Gull,polaarkajakas,grönlanninlokki,Goéland arctique,Polarmöwe,sarki sirály,Gabbiano d'Islanda,アイスランドカモメ,mažasis poliarinis kiras,grønlandsmåke,mewa polarna,gaivota-branca,Полярная чайка,Islandski galeb,čajka bielokrídla,Gaviota groenlandesa,vitvingad trut,Grönland Martısı,мартин гренландський,,,,Малка белокрила чайка,Γλάρος της Ισλανδίας,שחף איסלנדי,Bjartmáfur,,작은흰갈매기,mazā polārkaija,,,Vilgessoadjaskávli,,
2481134,427,312,240,64,26,11,8,20,14,9,68,249,0,0,0,0,0,0,0,2,5,4,2,2,8,2,5,2,3,6,8,1,0,1,0,0,1448,Larus delawarensis,LC,Larus,Laridae,Charadriiformes,2481126.0,9316.0,7192402.0,ribgul,Ring-billed Gull,1815,Ord,gavina de Delaware,环嘴鸥,環嘴鷗,prstenokljuni galeb,racek kroužkozobý,Ringnæbbet Måge,Ringsnavelmeeuw,Ring-billed Gull,vöötnokk-kajakas,rengasnokkalokki,Goéland à bec cerclé,Ringschnabelmöwe,gyűrűscsőrű sirály,Gavina americana,クロワカモメ,žieduotasnapis kiras,ringnebbmåke,mewa delawarska,gaivota-de-bico-riscado,Кольцеклювая чайка,Delaverski galeb,čajka obrúčkozobá,Gaviota de Delaware,ringnäbbad mås,Halkalı Martı,мартин делаверський,,,,Пръстенчатоклюна чайка,,שחף עקוד-מקור,Hringmáfur,,북미갈매기,gredzenknābja kaija,,,Delawarebáiski,,
2481353,169,101,179,104,59,14,4,1,3,74,372,285,0,0,1,0,0,0,0,0,5,8,18,7,12,13,4,8,11,14,12,0,0,0,0,0,1365,Fratercula arctica,VU,Fratercula,Alcidae,Charadriiformes,2481352.0,2985.0,7192402.0,atlpuf,Atlantic Puffin,1758,Linnaeus,fraret atlàntic,北极海鹦,北極海鸚,tupik,papuchalk severní,Lunde,Papegaaiduiker,Atlantic Puffin,lunn e. põhjalunn,lunni,Macareux moine,Papageitaucher,lunda,Pulcinella di mare,ニシツノメドリ,atlantinis mormonas,lunde,maskonur (zwyczajny),papagaio-do-mar-do-atlântico,Тупик,Morski papagaj,mníšik bielobradý,Frailecillo atlántico,lunnefågel,Denizpapağanı,іпатка атлантична,,,,Тъпоклюна кайра,,תוכי-ים אטלנטי,Lundi,,,Atlantijas tuklītis,,,Bovttáš,,
2498265,378,209,132,42,17,14,0,11,7,18,177,329,0,0,0,0,0,0,0,0,1,3,0,1,4,2,2,2,1,0,0,0,0,0,0,0,1334,Aythya marila,NE,Aythya,Anatidae,Anseriformes,2498254.0,2986.0,1108.0,gresca,Greater Scaup,1761,Linnaeus,morell buixot,斑背潜鸭,斑背潛鴨,patka crninka,polák kaholka,Bjergand,Topper,Greater Scaup,merivart,lapasotka,Fuligule milouinan,Bergente,hegyi réce,Moretta grigia,スズガモ,žiloji antis,bergand,ogorzałka (zwyczajna),negrelho-comum,Морская чернеть,Morska crnka,chochlačka morská,Porrón bastardo,bergand,Karabaş Patka,чернь морська,,بط إسكوبي كبير,Нырок-плёсаўка,Планинска потапница,(Μεγάλη) Σταχτόπαπια,צולל ימי,Duggönd,,검은머리흰죽지,ķerra,морски кожувар,,Fiehta,اردک سرسیاه,เป็ดดำหลังขาว
2490275,244,156,45,6,4,0,0,3,11,223,286,324,0,0,0,0,0,0,0,1,3,1,1,3,3,3,1,2,2,1,0,0,0,0,0,0,1302,Anthus petrosus,LC,Anthus,Motacillidae,Passeriformes,2490241.0,5257.0,729.0,rocpip1,Rock Pipit,1798,Montagu,grasset de costa,石鹨,岩鷚,siva trepteljka,linduška skalní,Skærpiber,Oeverpieper,European Rock Pipit,randkiur,luotokirvinen,Pipit maritime,Strandpieper,parti pityer,Spioncello marino,ニシヨーロッパタヒバリ,uolinis kalviukas,skjærpiplerke,świergotek nadmorski,petinha-marítima,Береговой конёк,Morska trepteljka,ľabtuška skalná,Bisbita costero,skärpiplärka,Kaya İncirkuşu,щеврик острівний,,,,Скална бъбрица,Θαλασσοκελάδα,פפיון סלעים,Strandtittlingur,,,akmeņu čipste,,,Boaððocivkkán,,
2491719,243,111,49,8,1,0,0,0,1,213,373,301,0,1,0,0,0,0,0,0,1,7,3,6,7,5,2,2,5,5,1,0,0,1,0,0,1300,Plectrophenax nivalis,NE,Plectrophenax,Calcariidae,Passeriformes,2491717.0,6101141.0,729.0,snobun,Snow Bunting,1758,Linnaeus,sit blanc,雪鹀,雪鵐,bijela strnadica,sněhule severní,Snespurv,Sneeuwgors,Snow Bunting,hangelind,pulmunen,Plectrophane des neiges,Schneeammer,hósármány,Zigolo delle nevi,ユキホオジロ,paprastoji sniegstartė,snøspurv,śnieguła (zwyczajna),escrevedeira-das-neves,Пуночка,Snežna strnadica,snehuľka severská,Escribano nival,snösparv,Alaca Çinte,пуночка снігова,,درسة الثلوج,Сняжурка (або пуначка),Снежна овесарка,Χιονοτσίχλονο,גיבתון שלג,Snjótittlingur,,흰멧새,sniedze,,,Állat,,
2482513,144,115,104,151,120,69,71,82,143,120,86,79,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,3,0,0,1,0,0,0,0,0,1284,Corvus frugilegus,LC,Corvus,Corvidae,Passeriformes,2482468.0,5235.0,729.0,rook1,Rook,1758,Linnaeus,graula,秃鼻乌鸦,禿鼻鴉〔禿鼻烏鴉〕,gačac,havran polní,Råge,Roek,Rook,künnivares,mustavaris,Corbeau freux,Saatkrähe,vetési varjú,Corvo comune,ミヤマガラス,paprastasis kovas,kornkråke,gawron (zwyczajny),gralha-calva,Грач,Gačac,havran čierny,Graja,råka,Ekin Kargası,грак,,غراب القيظ,Грак,Посевна врана,Χαβαρόνι,עורב מזרע,Bláhrafn,,떼까마귀,krauķis,полска врана,,Bealdovuoraš,کلاغ سیاه,
8128385,0,0,4,1004,169,12,3,17,17,3,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,2,2,2,0,1,0,0,0,0,0,0,1229,Phylloscopus sibilatrix,NE,Phylloscopus,Phylloscopidae,Passeriformes,2493047.0,6100963.0,729.0,woowar,Wood Warbler,1792,Bechstein,mosquiter xiulaire,林柳莺,林柳鶯,šumski zviždak,budníček lesní,Skovsanger,Fluiter,Wood Warbler,mets-lehelind,sirittäjä,Pouillot siffleur,Waldlaubsänger,sisegő füzike,Luì verde,モリムシクイ,žalioji pečialinda,bøksanger,świstunka leśna,felosa-assobiadeira,Пеночка-трещотка,Šumski zviždak,kolibiarik sykavý,Mosquitero silbador,grönsångare,Orman Çıvgını,вівчарик жовтобровий,,نقشارة الغاب,Пячураўка-трашчолка,Буков певец,Δασοφυλλοσκόπος,עלווית ירוקה,Grænsöngvari,,노랑턱솔새,svirlītis,шумски свиркач,,Cihrrelastavizar,سسک جنگلی,
2481127,328,395,173,46,26,12,4,4,7,15,85,121,0,0,0,0,0,0,0,4,7,5,0,2,2,2,4,3,3,1,0,2,0,0,0,0,1216,Larus hyperboreus,NE,Larus,Laridae,Charadriiformes,2481126.0,9316.0,7192402.0,glagul,Glaucous Gull,1767,Gunnerus,gavinot hiperbori,北极鸥,北極鷗,sjeverni galeb,racek šedý,Gråmåge,Grote Burgemeester,Glaucous Gull,jääkajakas,isolokki,Goéland bourgmestre,Eismöwe,jeges sirály,Gabbiano glauco,シロカモメ,didysis poliarinis kiras,polarmåke,mewa blada,gaivotão-branco,Бургомистр,Severni galeb,čajka bledá,Gavión hiperbóreo,vittrut,Kutup Martısı,мартин полярний,,نورس ازرق,,Голяма белокрила чайка,,שחף לבן-כנף,Hvítmáfur,,흰갈매기,lielā polārkaija,,,Stuorraskávli,کاکایی راه ‌راه,
2480491,215,97,122,77,33,7,1,17,100,148,150,248,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,1215,Circus macrourus,NT,Circus,Accipitridae,Accipitriformes,2480481.0,2877.0,7191147.0,palhar1,Pallid Harrier,1770,Gmelin,arpella pàl·lida russa,草原鹞,草原鷂,stepska eja,moták stepní,Steppehøg,Steppekiekendief,Pallid Harrier,stepi-loorkull,arosuohaukka,Busard pâle,Steppenweihe,fakó rétihéja,Albanella pallida,ウスハイイロチュウヒ,stepinė lingė,steppehauk,błotniak stepowy,tartaranhão-pálido,Степной лунь,Stepska eja,kaňa stepná,Aguilucho papialbo,stäpphök,Bozkır Delicesi,лунь степовий,Witborspaddavreter (Witborsvleivalk),مرزة بغثاء,Стэпавы лунь,Степен блатар,Στεπόκιρκος,זרון שדות,Fölheiðir,,,stepes līja,степска еја,മേടുതപ്പി,Ádjohávut,سنقر سفید,เหยี่ยวทุ่งสีจาง
2498388,199,139,108,88,71,58,49,33,50,85,128,197,1,0,0,1,0,0,0,1,2,7,10,12,7,8,6,3,9,8,4,3,3,2,3,0,1205,Aix galericulata,LC,Aix,Anatidae,Anseriformes,2498386.0,2986.0,1108.0,manduc,Mandarin Duck,1758,Linnaeus,ànec mandarí,鸳鸯,鴛鴦,mandarinka,kachnička mandarínská,Mandarin-and,Mandarijneend,Mandarin Duck,mandariinpart,mandariinisorsa,Canard mandarin,Mandarinente,mandarinréce,Anatra mandarina,オシドリ,mandarininė antis,mandarinand,mandarynka,pato-mandarim,Мандаринка,Mandarinka,kačička mandarínska,Pato mandarín,mandarinand,Mandarin Ördeği,мандаринка,,بط صيني,Качка-мандарынка,Мандаринка,,מנדרין סיני,Mandarínönd,,원앙,mandarīnpīle,,,Mandarinčiksa,,เป็ดแมนดาริน
2492371,74,83,19,28,85,219,301,130,40,39,69,109,0,0,0,2,0,0,0,0,1,1,2,3,1,5,0,2,0,1,0,0,0,0,0,0,1196,Montifringilla nivalis,LC,Montifringilla,Passeridae,Passeriformes,2492365.0,5264.0,729.0,whwsno1,White-winged Snowfinch,1766,Linnaeus,pardal d'ala blanca,白斑翅雪雀,白斑翅雪雀,snježni vrabac,pěnkavák sněžný,Snefinke,Sneeuwvink,White-winged Snowfinch,lumevarblane,lumivarpunen,Niverolle alpine,Schneesperling,havasi pinty,Fringuello alpino,ユキスズメ,baltasparnė sniegstartė,fjellspurv,śnieżka (zwyczajna),pardal-alpino,Снежный воробей,Planinski vrabac,snehárka vrchovská,Gorrión alpino,snöfink,Kar Serçesi,горобець сніговий,,,,Снежно врабче,Χιονόστρουθος,שלגית ההרים,Snæspör,,,Alpu sniedze,снежна ѕвингалка,,Muohtacihci,گنجشک برفی,
8773033,73,72,131,129,116,132,130,124,83,74,60,57,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,1,0,0,0,0,0,0,0,0,1181,Dendrocoptes medius,NE,Dendrocoptes,Picidae,Piciformes,4850317.0,9333.0,724.0,miswoo1,Middle Spotted Woodpecker,1758,Linnaeus,picot garser mitjà,中斑啄木鸟,中斑啄木,crvenoglavi djetlić,strakapoud prostřední,Mellemflagspætte,Middelste Bonte Specht,Middle Spotted Woodpecker,tamme-kirjurähn,tammitikka,Pic mar,Mittelspecht,közép fakopáncs,Picchio rosso mezzano,ヒメアカゲラ,vidutinis margasis genys,mellomspett,dzięcioł średni,pica-pau-médio,Средний пёстрый дятел,Srednji detlić,ďateľ prostredný,Pico mediano,mellanspett,Ortanca Ağaçkakan,дятел середній,,,Сярэднi дзяцел,Среден пъстър кълвач,Μεσαίος Δρυοκολάπτης,נקר בינוני,Fauskspæta,,,vidējais dzenis,среден клукајдрвец,,Áikačáihni,دارکوب سرسرخ,
