Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S151688822,Paloma torcaz,Columba palumbus,1888,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609722749
S151995144,Paloma torcaz,Columba palumbus,1888,128,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1,,Grupos de unos 20 o 30 por toda la zona.,,609868076 609868077
S140556564,Paloma torcaz,Columba palumbus,1888,6,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-06-04,12:38 PM,eBird - Stationary Count,50,1,,,1,,,,581411371 581411381 581411391 581411401
S141282640,Paloma torcaz,Columba palumbus,1888,1,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-06-11,12:42 PM,eBird - Traveling Count,62,1,.467,,1
S141929527,Paloma torcaz,Columba palumbus,1888,2,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-06-18,02:24 PM,eBird - Stationary Count,31,1,,,1,,,,586052931
S148145540,Paloma torcaz,Columba palumbus,1888,1,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-08-26,06:12 PM,eBird - Traveling Count,60,1,1.609,,1,,,,607267461
S148885530,Paloma torcaz,Columba palumbus,1888,3,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-09-03,06:21 PM,eBird - Stationary Count,10,1,,,1
S152003849,Paloma torcaz,Columba palumbus,1888,1,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-10-12,02:51 PM,eBird - Stationary Count,6,1,,,1
S140614683,Paloma torcaz,Columba palumbus,1888,5,ES-GA,Pontevedra,L6480922,Nigrán--Paseo do río Muiños,42.1338681,-8.8160133,2023-06-05,07:42 PM,eBird - Traveling Count,114,1,2.993,,1,,,,581596531 581596541 581596631 581596641
S142583853,Paloma torcaz,Columba palumbus,1888,7,ES-GA,Pontevedra,L6480922,Nigrán--Paseo do río Muiños,42.1338681,-8.8160133,2023-06-24,09:14 PM,eBird - Traveling Count,73,1,1.996,,1
S141565473,Paloma torcaz,Columba palumbus,1888,5,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-14,09:02 PM,eBird - Traveling Count,71,1,.998,,1,,,,584795941
S141671613,Paloma torcaz,Columba palumbus,1888,2,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-15,08:53 PM,eBird - Traveling Count,80,1,1.465,,1
S141752429,Paloma torcaz,Columba palumbus,1888,2,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-16,08:56 PM,eBird - Traveling Count,61,1,.66,,1,AC Ave Cantando
S142889720,Paloma torcaz,Columba palumbus,1888,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-27,09:23 PM,eBird - Stationary Count,48,1,,,1
S141227255,Paloma torcaz,Columba palumbus,1888,6,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-06-11,03:17 PM,eBird - Traveling Count,120,1,4.104,,1
S152014691,Paloma torcaz,Columba palumbus,1888,6,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-10-12,03:30 PM,eBird - Traveling Count,112,1,3.653,,1
S140765561,Tórtola europea,Streptopelia turtur,2017,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-05-26,04:45 PM,eBird - Traveling Count,48,0,2.,,1,,,,582104931
S140766324,Tórtola europea,Streptopelia turtur,2017,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-24,12:52 PM,eBird - Traveling Count,100,0,4.,,1,,,,582107441
S141227255,Tórtola europea,Streptopelia turtur,2017,2,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-06-11,03:17 PM,eBird - Traveling Count,120,1,4.104,,1,,,,583716891 583716911 583716921
S146027552,Tórtola turca,Streptopelia decaocto,2033,2,ES-GA,Ourense,L26298397,Finca,42.417836,-6.9934792,2023-07-30,08:52 PM,eBird - Traveling Count,18,1,1.239,,1,,,,598858171 598858181 598858431
S140887323,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Ourense,L25031915,O Barco de Valdeorras--O Salgueiral,42.4136352,-6.988163,2023-05-13,05:49 PM,eBird - Traveling Count,130,1,6.,,1,,,,582499741
S140765733,Tórtola turca,Streptopelia decaocto,2033,2,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-05-25,08:07 PM,eBird - Stationary Count,30,0,,,1,,,,582105861 582105871 582105881
S140703584,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-05-27,05:21 PM,eBird - Casual Observation,,0,,,1,,,,581845231
S140665973,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-05-31,10:13 PM,eBird - Stationary Count,9,0,,,1,,,,581764261
S141243900,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-11,11:55 AM,eBird - Casual Observation,,0,,,1,,,,583742631 583742641 583742651
S141814636,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-17,07:03 AM,eBird - Casual Observation,,0,,,1,,,,585523611
S140765561,Tórtola turca,Streptopelia decaocto,2033,2,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-05-26,04:45 PM,eBird - Traveling Count,48,0,2.,,1,,,,582104941 582104951
S146927909,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L26505749,Baiona--Senda fluvial do río Fraga,42.1117704,-8.8733754,2023-08-10,08:54 PM,eBird - Traveling Count,79,1,2.527,,1,,,,602229041 602229051
S149462230,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L5820438,Esteiro do Miño--Marisma de Salcidos,41.9012837,-8.8448095,2023-09-09,06:02 PM,eBird - Traveling Count,128,1,2.655,,1,,,,608655336 608655337 608655338
S140766884,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-23,01:07 PM,eBird - Traveling Count,80,0,4.,,1,,,,582109251 582109261
S141098540,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-10,03:44 PM,eBird - Traveling Count,114,1,6.695,,1
S141614449,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-15,12:51 PM,eBird - Traveling Count,87,1,3.862,,1
S142340540,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-22,01:13 PM,eBird - Traveling Count,82,1,3.138,,1,AC Ave Cantando
S147728945,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-20,08:51 PM,eBird - Traveling Count,99,1,3.267,,1,,,,605389351
S148070431,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-25,08:14 PM,eBird - Traveling Count,59,1,2.205,,1,,,,606960111
S151688822,Tórtola turca,Streptopelia decaocto,2033,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609722755
S141227255,Tórtola turca,Streptopelia decaocto,2033,1,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-06-11,03:17 PM,eBird - Traveling Count,120,1,4.104,,1,,,,583718491
S140866187,Zenaida huilota,Zenaida macroura,2405,2,US-FL,Miami-Dade,L1838382,South Pointe Park,25.7662923,-80.1336062,2015-12-27,01:21 PM,eBird - Casual Observation,,0,,,1,,,,582449111 582449121
S149076266,Vencejo común,Apus apus,4041,1,ES-GA,Pontevedra,L5376167,Baiona--Castillo de Monterreal,42.124243,-8.8504028,2023-09-05,07:41 PM,eBird - Traveling Count,81,1,1.159,,1
S140665682,Vencejo común,Apus apus,4041,2,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-02,09:54 PM,eBird - Stationary Count,50,0,,,1,,,,581763281 581763291 581763301 581763311
S140679891,Vencejo común,Apus apus,4041,10,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-06,12:52 PM,eBird - Stationary Count,49,1,,,1,,,,581786941
S140791098,Vencejo común,Apus apus,4041,3,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-07,04:04 PM,eBird - Stationary Count,53,1,,,1
S140822225,Vencejo común,Apus apus,4041,2,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-07,09:46 PM,eBird - Stationary Count,39,1,,,1
S140910168,Vencejo común,Apus apus,4041,6,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-08,08:09 PM,eBird - Stationary Count,73,1,,,1
S141341686,Vencejo común,Apus apus,4041,2,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-12,04:01 PM,eBird - Traveling Count,20,1,.097,,1
S141621551,Vencejo común,Apus apus,4041,3,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-15,03:22 PM,eBird - Stationary Count,23,1,,,1,AC Ave Cantando
S148800870,Vencejo común,Apus apus,4041,5,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-09-02,08:34 PM,eBird - Casual Observation,,0,,,1
S140965294,Vencejo común,Apus apus,4041,2,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-06-09,02:11 PM,eBird - Stationary Count,3,1,,,1
S142707897,Vencejo común,Apus apus,4041,5,ES-GA,Pontevedra,L6788778,Baiona--Porto,42.1207431,-8.8455455,2023-06-25,10:27 PM,eBird - Traveling Count,29,1,1.223,,1
S142704308,Vencejo común,Apus apus,4041,10,ES-GA,Pontevedra,L6652441,Baiona--Praia de Santa Marta,42.1150938,-8.8392949,2023-06-25,10:20 PM,eBird - Casual Observation,,0,,,1
S140766884,Vencejo común,Apus apus,4041,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-23,01:07 PM,eBird - Traveling Count,80,0,4.,,1,,,,582109271
S140989431,Vencejo común,Apus apus,4041,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-09,04:13 PM,eBird - Traveling Count,115,1,5.649,,1
S141614449,Vencejo común,Apus apus,4041,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-15,12:51 PM,eBird - Traveling Count,87,1,3.862,,1
S141699864,Vencejo común,Apus apus,4041,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-16,10:24 AM,eBird - Traveling Count,74,1,5.311,,1,S Sobrevolando
S148798207,Vencejo común,Apus apus,4041,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-02,07:07 PM,eBird - Traveling Count,58,1,2.124,,1
S141752429,Vencejo común,Apus apus,4041,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-16,08:56 PM,eBird - Traveling Count,61,1,.66,,1,S Sobrevolando
S149507136,Vencejo pálido,Apus pallidus,4048,1,ES-GA,Pontevedra,L4916678,Baiona--Cabo Silleiro,42.1115227,-8.89937,2023-09-10,08:21 AM,eBird - Traveling Count,64,1,.531,,1,,,,608671256
S151602437,Rascón europeo,Rallus aquaticus,5224,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-07,12:02 PM,eBird - Traveling Count,139,1,2.623,,1,AC Ave Cantando,"Al norte del puente sobre el río Guillade que pasa por la marisma. El 2022-09-16, Manuel Velasco hizo un avistamiento de la misma especie en este mismo lugar.    Me pareció escuchar otro al este del lugar.",,609698131 609704040 609704041 609704042 609704043
S140871962,Gallineta común,Gallinula chloropus,5380,1,ES-GA,Pontevedra,L25028594,Vigo--Paseo do río Lagares medio,42.2091664,-8.7471859,2019-04-15,07:15 PM,eBird - Casual Observation,,0,,,1,,,,582463201
S141227255,Gallineta común,Gallinula chloropus,5380,1,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-06-11,03:17 PM,eBird - Traveling Count,120,1,4.104,,1,,,,583717001 583717011 583717021 583717031 583717041 583717051 583717061 583717071
S152014691,Gallineta común,Gallinula chloropus,5380,1,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-10-12,03:30 PM,eBird - Traveling Count,112,1,3.653,,1,,,,609882039
S140862839,Calamoncillo americano,Porphyrio martinica,5433,1,US-FL,Miami-Dade,L10033246,Coopertown Airboat Tour,25.7607449,-80.5612636,2013-01-01,05:52 PM,eBird - Traveling Count,50,0,5.,,1,,,,582436741
S151013355,Ostrero euroasiático,Haematopus ostralegus,5712,13,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1,,,,609411068 609411069 609411070 609411071 609411072 609411073 609412228
S151602437,Ostrero euroasiático,Haematopus ostralegus,5712,9,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-07,12:02 PM,eBird - Traveling Count,139,1,2.623,,1,,,,609704068 609704069 609704070 609704071 609704075
S151688822,Ostrero euroasiático,Haematopus ostralegus,5712,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609722769
S151995144,Ostrero euroasiático,Haematopus ostralegus,5712,9,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1,,mínimo,,609868113 609868114 609868115 609868119 609868120
S151688822,Chorlito gris,Pluvialis squatarola,5737,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609722783
S148007966,Chorlitejo grande,Charadrius hiaticula,5840,8,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-24,08:36 PM,eBird - Traveling Count,95,1,3.412,,1,,,,606662291 606662301 606662311 606662321
S149141694,Chorlitejo grande,Charadrius hiaticula,5840,5,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-06,07:44 PM,eBird - Traveling Count,85,1,2.655,,1
S149209087,Chorlitejo grande,Charadrius hiaticula,5840,40,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-07,08:08 PM,eBird - Traveling Count,71,1,2.205,,1,,,,608590265 608590266 608590267 608590268
S151013355,Chorlitejo grande,Charadrius hiaticula,5840,18,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1,,,,609411085 609411086 609411087 609411088 609411089
S151602437,Chorlitejo grande,Charadrius hiaticula,5840,7,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-07,12:02 PM,eBird - Traveling Count,139,1,2.623,,1,,,,609704085 609704086 609704087
S151688822,Chorlitejo grande,Charadrius hiaticula,5840,22,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609722790
S151995144,Chorlitejo grande,Charadrius hiaticula,5840,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1,,,,609868159 609868160
S149462230,Zarapito trinador,Numenius phaeopus,5931,1,ES-GA,Pontevedra,L5820438,Esteiro do Miño--Marisma de Salcidos,41.9012837,-8.8448095,2023-09-09,06:02 PM,eBird - Traveling Count,128,1,2.655,,1,,,,608655363
S140882295,Zarapito trinador,Numenius phaeopus,5931,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2022-08-12,08:16 PM,eBird - Traveling Count,21,0,2.,,1,,,,582485251
S147728945,Zarapito trinador,Numenius phaeopus,5931,10,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-20,08:51 PM,eBird - Traveling Count,99,1,3.267,,1,,,,605389521 605389531
S148007966,Zarapito trinador,Numenius phaeopus,5931,9,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-24,08:36 PM,eBird - Traveling Count,95,1,3.412,,1,,,,606662631 606662641 606662711
S148070431,Zarapito trinador,Numenius phaeopus,5931,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-25,08:14 PM,eBird - Traveling Count,59,1,2.205,,1,,,,606960171 606960181 606960191 606960201 606960211 606960231
S149141694,Zarapito trinador,Numenius phaeopus,5931,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-06,07:44 PM,eBird - Traveling Count,85,1,2.655,,1,,,,608558813
S149333419,Zarapito trinador,Numenius phaeopus,5931,6,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-08,07:33 PM,eBird - Traveling Count,112,1,3.219,,1,,,,608623605 608623606 608623607 608623609 608623610 608623611
S150492173,Zarapito trinador,Numenius phaeopus,5931,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-22,07:38 PM,eBird - Traveling Count,48,1,2.157,,1
S151013355,Zarapito trinador,Numenius phaeopus,5931,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1,,,,609411138
S151602437,Zarapito trinador,Numenius phaeopus,5931,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-07,12:02 PM,eBird - Traveling Count,139,1,2.623,,1,,,,609704105
S151688822,Zarapito trinador,Numenius phaeopus,5931,5,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609722800 609722801
S151995144,Zarapito trinador,Numenius phaeopus,5931,6,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1,,,,609868184 609868185 609868186 609868187 609868189 609868190
S149462230,Zarapito real,Numenius arquata,5946,4,ES-GA,Pontevedra,L5820438,Esteiro do Miño--Marisma de Salcidos,41.9012837,-8.8448095,2023-09-09,06:02 PM,eBird - Traveling Count,128,1,2.655,,1,,,,608655397 608655398 608655399 608655400 608655402 608655403
S149333419,Aguja colipinta,Limosa lapponica,5953,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-08,07:33 PM,eBird - Traveling Count,112,1,3.219,,1,,,,608623639 608623640 608623641 608623642 608623643
S151013355,Aguja colipinta,Limosa lapponica,5953,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1,,,,609411092 609411093 609411094
S151602437,Aguja colipinta,Limosa lapponica,5953,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-07,12:02 PM,eBird - Traveling Count,139,1,2.623,,1,,,,609704124 609704125 609704127 609704128 609704129 609704130
S151995144,Aguja colipinta,Limosa lapponica,5953,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1,,,,609868202 609868203 609868204
S149462230,Aguja colinegra,Limosa limosa,5962,1,ES-GA,Pontevedra,L5820438,Esteiro do Miño--Marisma de Salcidos,41.9012837,-8.8448095,2023-09-09,06:02 PM,eBird - Traveling Count,128,1,2.655,,1,,,,608655412
S140882628,Aguja colinegra,Limosa limosa,5962,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2022-08-20,08:22 PM,eBird - Casual Observation,,0,,,1,,,,582485861 582485871
S148007966,Aguja colinegra,Limosa limosa,5962,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-24,08:36 PM,eBird - Traveling Count,95,1,3.412,,1,,,,606662771 606662781 606662791 606777251 606777261
S140833798,Vuelvepiedras común,Arenaria interpres,5976,1,ES-GA,A Coruña,L9179194,A Coruña--Campos da Torre de Hércules e Punta Herminia,43.3859144,-8.4039751,2010-09-25,04:50 PM,eBird - Casual Observation,,0,,,1,,,,582300481 582300501 582300511
S140872842,Vuelvepiedras común,Arenaria interpres,5976,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2021-11-10,03:49 PM,eBird - Casual Observation,,0,,,1,,,,582465071
S148007966,Vuelvepiedras común,Arenaria interpres,5976,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-24,08:36 PM,eBird - Traveling Count,95,1,3.412,,1,,,,606662971
S149333419,Vuelvepiedras común,Arenaria interpres,5976,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-08,07:33 PM,eBird - Traveling Count,112,1,3.219,,1,,,,608623660 608623661 608623662 608623663 608623664 608623665
S151013355,Vuelvepiedras común,Arenaria interpres,5976,6,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1,,,,609411097 609411098
S151602437,Vuelvepiedras común,Arenaria interpres,5976,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-07,12:02 PM,eBird - Traveling Count,139,1,2.623,,1,,,,609704176
S151688822,Vuelvepiedras común,Arenaria interpres,5976,14,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609722810
S151995144,Vuelvepiedras común,Arenaria interpres,5976,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1,,,,609868217 609868218
S151995144,Correlimos gordo,Calidris canutus,5985,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1,,,,609851280
S149462230,Correlimos común,Calidris alpina,6010,1,ES-GA,Pontevedra,L5820438,Esteiro do Miño--Marisma de Salcidos,41.9012837,-8.8448095,2023-09-09,06:02 PM,eBird - Traveling Count,128,1,2.655,,1,,,,608655433
S149209087,Correlimos común,Calidris alpina,6010,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-07,08:08 PM,eBird - Traveling Count,71,1,2.205,,1,,,,608590240 608590241
S149333419,Correlimos común,Calidris alpina,6010,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-08,07:33 PM,eBird - Traveling Count,112,1,3.219,,1,,,,608623668
S151013355,Correlimos común,Calidris alpina,6010,9,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1,,,,609411101
S151602437,Correlimos común,Calidris alpina,6010,5,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-07,12:02 PM,eBird - Traveling Count,139,1,2.623,,1,,,,609704186 609704196
S146927909,Andarríos chico,Actitis hypoleucos,6115,2,ES-GA,Pontevedra,L26505749,Baiona--Senda fluvial do río Fraga,42.1117704,-8.8733754,2023-08-10,08:54 PM,eBird - Traveling Count,79,1,2.527,,1,AC Ave Cantando,,,602229091
